winrate_diff,odds_diff,matches_diff,a_wins
0.5555555555555556,0.20311111111111213,0.0,1
0.5555555555555556,0.21325000000000083,0.0,1
0.4444444444444445,0.06628571428571517,0.0,1
0.08333333333333331,-3.1341666666666677,1.0,1
0.20833333333333331,-3.418095238095239,1.0,1
0.08333333333333331,-4.103333333333335,1.0,1
0.08333333333333331,-3.0412500000000007,1.0,1
0.20833333333333331,-3.325178571428572,1.0,1
0.08333333333333331,-4.010416666666668,1.0,1
0.08333333333333331,-3.066071428571429,1.0,1
0.20833333333333331,-3.3500000000000005,1.0,1
0.08333333333333331,-4.035238095238096,1.0,1
0.19444444444444442,-2.9675000000000007,1.0,1
0.3194444444444444,-3.2514285714285722,1.0,1
0.19444444444444442,-3.936666666666668,1.0,1
-0.4285714285714285,2.800158730158732,2.0,1
-0.4285714285714285,3.547777777777779,2.0,1
-0.4285714285714285,2.7769642857142878,2.0,1
-0.4285714285714285,3.524583333333335,2.0,1
-0.3174603174603174,2.461428571428574,2.0,1
-0.3174603174603174,3.209047619047621,2.0,1
-0.20634920634920628,2.8740476190476216,2.0,1
-0.20634920634920628,3.621666666666669,2.0,1
-0.1527777777777778,0.4291388888888874,1.0,1
-0.1527777777777778,0.4291388888888874,1.0,1
-0.1527777777777778,0.4189999999999987,1.0,1
-0.1527777777777778,0.4189999999999987,1.0,1
-0.041666666666666685,0.5659642857142844,1.0,1
-0.041666666666666685,0.5659642857142844,1.0,1
0.5,-5.132000000000001,2.0,1
0.5,-6.165000000000001,2.0,1
0.5,-5.132000000000001,2.0,1
0.5,-6.165000000000001,2.0,1
0.625,-5.132000000000001,2.0,1
0.625,-6.165000000000001,2.0,1
0.625,-5.132000000000001,2.0,1
0.625,-6.165000000000001,2.0,1
0.041666666666666685,2.4219444444444447,-1.0,1
0.041666666666666685,2.47,-1.0,1
0.041666666666666685,2.6773015873015877,-1.0,1
0.041666666666666685,2.7253571428571433,-1.0,1
0.041666666666666685,3.0677777777777777,-1.0,1
0.041666666666666685,3.1158333333333332,-1.0,1
0.16666666666666669,3.4144444444444444,-1.0,1
0.16666666666666669,3.4625,-1.0,1
0.2916666666666667,4.259444444444445,-1.0,1
0.2916666666666667,4.307500000000001,-1.0,1
0.2857142857142857,-1.6516666666666686,0.0,1
0.2857142857142857,-1.7316666666666691,0.0,1
0.1428571428571429,-1.5560000000000018,0.0,1
0.1428571428571429,-1.6360000000000023,0.0,1
0.2857142857142857,-1.5400000000000018,0.0,1
0.2857142857142857,-1.6200000000000023,0.0,1
0.1428571428571428,-0.9324999999999992,0.0,1
0.1428571428571428,-0.9324999999999992,0.0,1
0.0,-0.5324999999999998,0.0,1
0.0,-0.5324999999999998,0.0,1
0.0,-0.2524999999999995,0.0,1
0.0,-0.2524999999999995,0.0,1
0.1333333333333333,-0.986666666666669,4.0,1
0.1333333333333333,-1.40416666666667,4.0,1
0.1333333333333333,-0.893750000000002,4.0,1
0.1333333333333333,-1.311250000000003,4.0,1
0.1333333333333333,-0.9185714285714304,4.0,1
0.1333333333333333,-1.3360714285714312,4.0,1
0.2444444444444444,-0.8200000000000021,4.0,1
0.2444444444444444,-1.237500000000003,4.0,1
-0.1785714285714285,0.09249999999999847,1.0,1
-0.0357142857142857,0.11349999999999838,1.0,1
-0.3035714285714285,0.37642857142857,1.0,1
-0.1607142857142857,0.3974285714285699,1.0,1
-0.1785714285714285,1.0616666666666656,1.0,1
-0.0357142857142857,1.0826666666666656,1.0,1
0.2222222222222222,-3.6977777777777785,3.0,1
0.2222222222222222,-3.707916666666667,3.0,1
0.3333333333333333,-3.5609523809523815,3.0,1
-0.1964285714285714,2.276357142857142,1.0,1
-0.1964285714285714,2.531714285714285,1.0,1
-0.1964285714285714,2.922190476190475,1.0,1
-0.0714285714285714,3.268857142857142,1.0,1
0.0535714285714286,4.113857142857142,1.0,1
0.375,-31.890249999999998,5.0,1
0.375,-31.890249999999998,5.0,1
0.4444444444444444,-1.3311111111111122,0.0,1
0.5555555555555556,-1.3504166666666677,0.0,1
0.5555555555555556,-1.3038095238095244,0.0,1
0.5555555555555556,-1.3916666666666675,0.0,1
0.5555555555555556,-1.4346666666666668,0.0,1
0.3333333333333333,0.026666666666667282,0.0,1
0.3333333333333333,-0.01319444444444473,0.0,1
0.4444444444444445,0.007361111111111818,0.0,1
0.4444444444444445,-0.032500000000000195,0.0,1
0.4444444444444445,0.05396825396825511,0.0,1
0.4444444444444445,0.014107142857143096,0.0,1
0.4444444444444445,-0.03388888888888797,0.0,1
0.4444444444444445,-0.07374999999999998,0.0,1
0.4444444444444445,-0.07688888888888723,0.0,1
0.4444444444444445,-0.11674999999999924,0.0,1
0.041666666666666685,0.2867777777777787,-1.0,1
0.041666666666666685,0.802750000000001,-1.0,1
0.041666666666666685,0.4457777777777794,-1.0,1
0.041666666666666685,0.9617500000000017,-1.0,1
0.16666666666666669,0.6227777777777794,-1.0,1
0.16666666666666669,1.1387500000000017,-1.0,1
0.3333333333333333,-15.774444444444445,5.0,1
0.3333333333333333,-15.8225,5.0,1
-0.125,-2.4471999999999987,0.0,1
-0.125,-2.4471999999999987,0.0,1
-0.125,-2.4471999999999987,0.0,1
-0.3333333333333333,1.2588472222222213,0.0,1
-0.22222222222222227,1.217874999999999,0.0,1
-0.4444444444444444,1.354079365079364,0.0,1
-0.33333333333333337,1.3131071428571417,0.0,1
-0.3333333333333333,1.3560555555555545,0.0,1
-0.22222222222222227,1.315083333333332,0.0,1
0.22222222222222227,-0.44361111111111295,0.0,1
0.33333333333333337,-0.44361111111111295,0.0,1
0.1111111111111111,-0.7012500000000017,0.0,1
0.2222222222222222,-0.7012500000000017,0.0,1
0.22222222222222227,-0.6039285714285736,0.0,1
0.33333333333333337,-0.6039285714285736,0.0,1
0.1111111111111111,-0.5451666666666677,0.0,1
0.1111111111111111,-0.41873809523809635,0.0,1
0.1111111111111111,-0.5451666666666677,0.0,1
0.1111111111111111,-0.41873809523809635,0.0,1
0.1111111111111111,-0.5451666666666677,0.0,1
0.1111111111111111,-0.41873809523809635,0.0,1
-0.3333333333333333,0.32966666666666633,0.0,1
-0.16666666666666669,0.2491666666666661,0.0,1
-0.38095238095238093,0.32966666666666633,1.0,1
-0.2142857142857143,0.2491666666666661,1.0,1
-0.29166666666666663,0.32966666666666633,2.0,1
-0.125,0.2491666666666661,2.0,1
-0.29166666666666663,0.21999999999999975,2.0,1
-0.125,0.1394999999999995,2.0,1
-0.09523809523809523,-0.6155555555555572,-2.0,1
0.015873015873015817,-0.7575000000000012,-2.0,1
0.04761904761904767,-0.6388888888888911,-2.0,1
0.15873015873015872,-0.780833333333335,-2.0,1
0.04761904761904767,-0.3705555555555584,-2.0,1
0.15873015873015872,-0.5125000000000024,-2.0,1
0.19047619047619047,0.004444444444443807,-2.0,1
0.3015873015873015,-0.13750000000000018,-2.0,1
0.20833333333333337,0.004444444444443807,-1.0,1
0.3194444444444444,-0.13750000000000018,-1.0,1
0.19047619047619052,-1.6046428571428568,2.0,1
0.07936507936507942,-1.6046428571428568,2.0,1
0.0,0.3020000000000005,-3.0,1
-0.16666666666666663,0.38250000000000073,-3.0,1
-0.2222222222222222,-1.780555555555555,0.0,1
-0.3333333333333333,-1.780555555555555,0.0,1
-0.3333333333333333,-1.780555555555555,0.0,1
-0.2222222222222222,-1.780555555555555,0.0,1
0.5,-0.9641666666666655,-1.0,1
0.5,-0.8238095238095227,-1.0,1
-0.125,0.9524999999999988,0.0,1
-0.125,0.812142857142856,0.0,1
-0.25,1.096071428571428,0.0,1
-0.25,0.9557142857142851,0.0,1
-0.125,1.4274999999999989,0.0,1
-0.125,1.287142857142856,0.0,1
0.4444444444444444,-1.9847222222222216,0.0,1
0.33333333333333337,-1.9437499999999992,0.0,1
0.1527777777777778,0.2372222222222211,-1.0,1
0.02777777777777779,0.38079365079365024,-1.0,1
0.1527777777777778,0.7122222222222212,-1.0,1
0.23809523809523814,-0.25444444444444514,2.0,1
0.1269841269841271,-0.11250000000000115,2.0,1
-0.1111111111111111,0.16674999999999907,0.0,1
-0.2222222222222222,0.26198214285714183,0.0,1
-0.1111111111111111,0.2639583333333322,0.0,1
0.18055555555555558,-0.06111111111111134,1.0,1
0.06944444444444442,-0.3187500000000001,1.0,1
0.18055555555555558,-0.22142857142857197,1.0,1
-0.22222222222222227,1.6176111111111104,0.0,1
-0.22222222222222227,1.6176111111111104,0.0,1
-0.22222222222222227,1.6176111111111104,0.0,1
-0.4444444444444445,1.1183333333333332,-3.0,1
-0.4920634920634921,1.1183333333333332,-2.0,1
-0.4027777777777778,1.1183333333333332,-1.0,1
-0.4027777777777778,1.0086666666666666,-1.0,1
0.4464285714285714,-0.3362500000000015,-1.0,1
0.5892857142857143,-0.35958333333333536,-1.0,1
0.5892857142857143,-0.09125000000000272,-1.0,1
0.7321428571428571,0.2837499999999995,-1.0,1
0.75,0.2837499999999995,0.0,1
-0.1111111111111111,-0.17305555555555552,0.0,1
-0.1111111111111111,-0.12412698412698342,0.0,1
0.0892857142857143,-0.04125000000000023,1.0,1
0.0892857142857143,0.12142857142857144,1.0,1
0.5,2.049142857142856,3.0,1
0.375,2.1503333333333323,3.0,1
0.5,2.3919999999999986,3.0,1
0.625,1.0044999999999984,3.0,1
0.625,1.0253333333333314,3.0,1
-0.0714285714285714,3.240142857142854,1.0,1
-0.0714285714285714,3.240142857142854,1.0,1
-0.1964285714285714,3.3413333333333304,1.0,1
-0.1964285714285714,3.3413333333333304,1.0,1
-0.0714285714285714,3.5829999999999966,1.0,1
-0.0714285714285714,3.5829999999999966,1.0,1
0.0535714285714286,2.1954999999999965,1.0,1
0.0535714285714286,2.1954999999999965,1.0,1
0.0535714285714286,2.2163333333333295,1.0,1
0.0535714285714286,2.2163333333333295,1.0,1
-0.06349206349206349,1.407857142857143,2.0,1
-0.06349206349206349,1.2814285714285716,2.0,1
0.23809523809523808,-1.4398333333333344,-2.0,1
0.23809523809523808,-1.4398333333333344,-2.0,1
0.23809523809523808,-1.4398333333333344,-2.0,1
0.380952380952381,-1.4631666666666683,-2.0,1
0.380952380952381,-1.4631666666666683,-2.0,1
0.380952380952381,-1.4631666666666683,-2.0,1
0.380952380952381,-1.1948333333333356,-2.0,1
0.380952380952381,-1.1948333333333356,-2.0,1
0.380952380952381,-1.1948333333333356,-2.0,1
0.5238095238095237,-0.8198333333333334,-2.0,1
0.5238095238095237,-0.8198333333333334,-2.0,1
0.5238095238095237,-0.8198333333333334,-2.0,1
0.5416666666666667,-0.8198333333333334,-1.0,1
0.5416666666666667,-0.8198333333333334,-1.0,1
0.5416666666666667,-0.8198333333333334,-1.0,1
0.11111111111111116,0.16472222222222221,0.0,1
0.11111111111111116,0.17625000000000002,0.0,1
0.11111111111111116,0.2696428571428573,0.0,1
0.2222222222222222,-0.16749999999999998,0.0,1
0.2222222222222222,-0.21642857142857208,0.0,1
0.1111111111111111,-0.16749999999999998,0.0,1
0.1111111111111111,-0.21642857142857208,0.0,1
0.1111111111111111,-0.16749999999999998,0.0,1
0.1111111111111111,-0.21642857142857208,0.0,1
0.2222222222222222,-0.16749999999999998,0.0,1
0.2222222222222222,-0.21642857142857208,0.0,1
0.0714285714285714,0.5289285714285725,-1.0,1
-0.07142857142857151,0.46083333333333476,-1.0,1
0.0892857142857143,-9.939999999999998,1.0,1
0.2142857142857143,-10.06095238095238,1.0,1
0.3392857142857143,-9.980285714285714,1.0,1
0.3392857142857143,-9.656785714285713,1.0,1
0.4642857142857143,-9.97095238095238,1.0,1
0.08333333333333337,-0.47291666666666776,-1.0,1
-0.04166666666666663,-0.4380952380952392,-1.0,1
0.08333333333333337,-0.6250000000000013,-1.0,1
0.20833333333333337,-1.106666666666668,-1.0,1
0.20833333333333337,-1.2541666666666678,-1.0,1
-0.05555555555555558,-0.27571428571428447,-1.0,1
-0.18055555555555558,0.01816666666666711,-1.0,1
-0.05555555555555558,-1.0561999999999987,-1.0,1
0.06349206349206349,-1.377785714285711,2.0,1
-0.04761904761904767,-1.377785714285711,2.0,1
0.125,0.1299999999999999,0.0,1
0.125,0.1299999999999999,0.0,1
0.25,0.1299999999999999,0.0,1
0.25,0.1299999999999999,0.0,1
-0.125,-0.03350000000000053,4.0,1
-0.125,0.12550000000000017,4.0,1
0.0,0.3025000000000002,4.0,1
-0.2777777777777778,-0.4666666666666677,3.0,1
-0.38888888888888895,-0.4129166666666677,3.0,1
0.3333333333333333,0.5947222222222206,0.0,1
0.2222222222222222,0.8122222222222208,0.0,1
-0.1746031746031746,-4.39984126984127,2.0,1
-0.1746031746031746,-4.446785714285714,2.0,1
-0.06349206349206349,-4.274285714285714,2.0,1
-0.06349206349206349,-4.199285714285715,2.0,1
-0.4285714285714285,4.964857142857143,-1.0,1
-0.4285714285714285,5.997857142857143,-1.0,1
0.0,1.6755555555555555,0.0,1
-0.1111111111111111,1.8723611111111111,0.0,1
0.047619047619047616,-3.7863492063492075,2.0,1
0.047619047619047616,-4.30232142857143,2.0,1
0.0714285714285714,-2.9771428571428578,-1.0,1
0.1964285714285714,-3.078333333333334,-1.0,1
0.0714285714285714,-3.3200000000000003,-1.0,1
-0.0535714285714286,-1.9325,-1.0,1
-0.0535714285714286,-1.9533333333333331,-1.0,1
0.2142857142857143,-3.0004761904761916,-1.0,1
0.3392857142857143,-3.101666666666668,-1.0,1
0.2142857142857143,-3.343333333333334,-1.0,1
0.0892857142857143,-1.955833333333334,-1.0,1
0.0892857142857143,-1.976666666666667,-1.0,1
0.2142857142857143,-2.732142857142859,-1.0,1
0.3392857142857143,-2.8333333333333353,-1.0,1
0.2142857142857143,-3.0750000000000015,-1.0,1
0.0892857142857143,-1.6875000000000013,-1.0,1
0.0892857142857143,-1.7083333333333344,-1.0,1
0.3571428571428571,-2.3571428571428568,-1.0,1
0.4821428571428571,-2.458333333333333,-1.0,1
0.3571428571428571,-2.6999999999999993,-1.0,1
0.2321428571428571,-1.3124999999999991,-1.0,1
0.2321428571428571,-1.3333333333333321,-1.0,1
